site_name,image_date,image_product,class,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_B10,NDSI,geometry
Gulkana,20210804,Landsat,4,0.254705,0.285835,0.319495,0.321035,0.32406,0.4015,0.38874,1.128215,-0.113738653,POINT (-145.37797482188853 63.27218387866556)
Gulkana,20210804,Landsat,4,0.2737625,0.3086875,0.359425,0.3582975,0.36696,0.4626875,0.4427775,1.1520575,-0.125606289,POINT (-145.37927058418302 63.27164894007178)
Gulkana,20210804,Landsat,4,0.2642475,0.29502,0.3485075,0.3498825,0.353595,0.4317225,0.4193475,1.1487575,-0.106654448,POINT (-145.38024779336698 63.271151085087766)
Gulkana,20210804,Landsat,4,0.246235,0.2728,0.316085,0.322135,0.324885,0.410575,0.39655,1.15478,-0.130033303,POINT (-145.38175752447864 63.271636503062176)
Gulkana,20210804,Landsat,4,0.3152325,0.3433375,0.3937725,0.39919,0.391765,0.4152225,0.3999875,1.1512875,-0.026514379,POINT (-145.38120700422567 63.27258711479395)
Gulkana,20210804,Landsat,4,0.25883,0.293315,0.343695,0.3452625,0.3565375,0.4529525,0.4367275,1.1609125,-0.137146605,POINT (-145.38074908567438 63.27349805965317)
Gulkana,20210804,Landsat,4,0.24409,0.2903725,0.34232,0.3532375,0.3640175,0.4383775,0.42526,1.149005,-0.123040614,POINT (-145.38180259483642 63.27405972376756)
Gulkana,20210804,Landsat,4,0.2784925,0.312235,0.3700125,0.3745775,0.3920125,0.473495,0.4521275,1.164295,-0.122681185,POINT (-145.38352547440167 63.27316313887526)
Gulkana,20210804,Landsat,4,0.2545125,0.29403,0.3501575,0.349635,0.3596175,0.4724225,0.4508625,1.164185,-0.148635999,POINT (-145.383881563557 63.27245461916839)
Gulkana,20210804,Landsat,4,0.25443,0.28996,0.32857,0.3327225,0.3497725,0.454795,0.4423925,1.171335,-0.161131784,POINT (-145.38464876886377 63.271669326864604)
Gulkana,20210804,Landsat,4,0.2369675,0.2640825,0.30206,0.3067075,0.3273875,0.4202275,0.41151,1.17304,-0.163601751,POINT (-145.38586313027707 63.27097053513857)
Gulkana,20210804,Landsat,4,0.25366,0.2869075,0.332915,0.3360225,0.3417975,0.4229775,0.41107,1.18778,-0.119147233,POINT (-145.38760223158891 63.27139741338195)
Gulkana,20210804,Landsat,4,0.25564,0.276815,0.31801,0.308,0.31493,0.42713,0.4129125,1.1778525,-0.146442279,POINT (-145.38760084478497 63.272232111095136)
Gulkana,20210804,Landsat,4,0.2747525,0.3067075,0.335005,0.34221,0.357555,0.477455,0.4695625,1.16127,-0.175331709,POINT (-145.3867930716678 63.272935523718225)
Gulkana,20210804,Landsat,4,0.2666675,0.291995,0.335335,0.3317875,0.3427325,0.411565,0.4020225,1.1522225,-0.102061856,POINT (-145.38567241842952 63.27357430929606)
Gulkana,20210804,Landsat,4,0.258445,0.294085,0.3472975,0.3564275,0.3665475,0.4552625,0.4431075,1.18371,-0.134525768,POINT (-145.38970392754982 63.271808011432064)
Gulkana,20210804,Landsat,4,0.27302,0.2964225,0.3261225,0.3320625,0.345015,0.45408,0.4439875,1.196745,-0.164005499,POINT (-145.39202162705305 63.270775539410096)
Gulkana,20210804,Landsat,4,0.257455,0.281875,0.314765,0.317845,0.3340975,0.4621375,0.446875,1.19493,-0.1896924,POINT (-145.3936875077334 63.27008178023049)
Gulkana,20210804,Landsat,4,0.261305,0.293095,0.338085,0.34848,0.3639625,0.4795725,0.46189,1.2077175,-0.173040057,POINT (-145.3953047456154 63.269448530523086)
Gulkana,20210804,Landsat,4,0.252175,0.287815,0.33616,0.3485625,0.372515,0.479765,0.4484425,1.2049125,-0.176002696,POINT (-145.39637985405983 63.268809159061405)
Gulkana,20210804,Landsat,4,0.2517075,0.27258,0.3113,0.3127025,0.3231525,0.4029025,0.392535,1.192565,-0.128258442,POINT (-145.3954019308832 63.26769876657719)
Gulkana,20210804,Landsat,4,0.2885575,0.323785,0.3645125,0.3651175,0.36927,0.40645,0.3908025,1.1717475,-0.05439629,POINT (-145.39215411905445 63.26839505074609)
Gulkana,20210804,Landsat,4,0.2607825,0.289465,0.3288725,0.3232075,0.332255,0.38687,0.3765025,1.166,-0.081031237,POINT (-145.3908135688683 63.26892959745357)
Gulkana,20210804,Landsat,4,0.2547875,0.292105,0.3476275,0.3476825,0.3590675,0.4230875,0.415855,1.1875875,-0.097909084,POINT (-145.39094099534967 63.269887903299214)
Gulkana,20210804,Landsat,4,0.270985,0.2993925,0.35717,0.3608275,0.363165,0.43692,0.4256725,1.194105,-0.100429422,POINT (-145.39244642705506 63.26964024024964)
Gulkana,20210804,Landsat,4,0.246455,0.2767875,0.329065,0.339845,0.3518075,0.448085,0.438625,1.1837925,-0.153149328,POINT (-145.3892105999811 63.27092700168724)
Gulkana,20210804,Landsat,4,0.2596275,0.278905,0.311575,0.3137475,0.3219975,0.447865,0.42823,1.1693,-0.179461182,POINT (-145.39180128540698 63.27148561075557)
Gulkana,20210804,Landsat,4,0.246125,0.2651825,0.313005,0.3027475,0.32978,0.4524575,0.437525,1.1830225,-0.182180708,POINT (-145.39526631987377 63.270140297522)
Gulkana,20210804,Landsat,4,0.23782,0.259765,0.2983475,0.302005,0.31988,0.4713775,0.452705,1.1887425,-0.224794569,POINT (-145.39799700493944 63.26899023121051)
Gulkana,20210804,Landsat,4,0.253715,0.2861375,0.3309625,0.3349225,0.354695,0.4389825,0.4190175,1.1987525,-0.140295735,POINT (-145.39726179418187 63.267577200146654)
Gulkana,20210804,Landsat,4,0.2749725,0.2986225,0.33803,0.3425125,0.3654475,0.506825,0.4781975,1.20131,-0.19979168,POINT (-145.39893419932667 63.26757565483104)
Gulkana,20210804,Landsat,4,0.24552,0.2766225,0.3217225,0.321365,0.328185,0.382085,0.3719925,1.17612,-0.085765639,POINT (-145.39423097197346 63.26681013710087)
Gulkana,20210804,Landsat,4,0.2435675,0.2720575,0.3208975,0.32186,0.32439,0.3824425,0.369655,1.163635,-0.08750391,POINT (-145.39258453726347 63.267158020364)
Gulkana,20210804,Landsat,4,0.246785,0.2804175,0.3249675,0.32439,0.3279925,0.37389,0.3607725,1.16149,-0.070003541,POINT (-145.39101707125235 63.267710365752734)
Gulkana,20210804,Landsat,4,0.2625425,0.29172,0.334785,0.338855,0.3405875,0.393525,0.3790875,1.125685,-0.080652469,POINT (-145.3888938840082 63.26850071447594)
Gulkana,20210804,Landsat,4,0.24618,0.2695,0.3003825,0.31966,0.3085775,0.36212,0.3481775,1.0952975,-0.093188328,POINT (-145.38665465672915 63.26812926180916)
Gulkana,20210804,Landsat,4,0.2570425,0.28237,0.3146,0.322795,0.309595,0.302775,0.2929575,1.0573475,0.019153675,POINT (-145.3853492682381 63.26803303072286)
Gulkana,20210804,Landsat,4,0.2516525,0.280885,0.31361,0.3254625,0.331815,0.38577,0.3689675,1.141085,-0.1031771,POINT (-145.37946137810718 63.26985952673134)
Gulkana,20210804,Landsat,4,0.27379,0.30074,0.3372325,0.3446025,0.351175,0.425315,0.415635,1.1460075,-0.115510837,POINT (-145.37828979922986 63.27059946992344)
Gulkana,20210804,Landsat,4,0.2431,0.2726075,0.3138575,0.3229875,0.3428975,0.4272675,0.4132975,1.1479325,-0.153024119,POINT (-145.38260183593607 63.27028204843849)
Gulkana,20210804,Landsat,4,0.4468475,0.47476,0.5072375,0.502865,0.467885,0.3234,0.3125375,1.1210925,0.221320973,POINT (-145.3786296278372 63.27259851332611)
Gulkana,20210804,Landsat,4,0.2394975,0.2709025,0.3201825,0.323345,0.33143,0.41745,0.406065,1.138445,-0.131864445,POINT (-145.37982725573653 63.273813318381215)
Gulkana,20210804,Landsat,4,0.2396075,0.2690325,0.3125375,0.3156175,0.324665,0.37081,0.3619,1.182115,-0.085275061,POINT (-145.3981485060725 63.266208188057945)
Gulkana,20210804,Landsat,4,0.2407625,0.270325,0.317515,0.3179825,0.332035,0.39259,0.37686,1.187835,-0.105723801,POINT (-145.40159983032694 63.266019035249116)
Gulkana,20210804,Landsat,4,0.2320175,0.2602325,0.2985675,0.2985125,0.321915,0.3826625,0.370205,1.178155,-0.123445826,POINT (-145.40407999504035 63.265089522160075)
Gulkana,20210804,Landsat,4,0.2260225,0.2446125,0.2759625,0.27082,0.2788775,0.3132525,0.31328,1.1539825,-0.063287595,POINT (-145.4054450349331 63.26419307069008)
Gulkana,20210804,Landsat,4,0.2506625,0.27071,0.3022525,0.2988975,0.3235925,0.390775,0.37059,1.1671825,-0.127733026,POINT (-145.4065267008296 63.262928737965765)
Gulkana,20210804,Landsat,4,0.2251425,0.2394975,0.2682625,0.262845,0.281435,0.34925,0.3329975,1.162095,-0.131151191,POINT (-145.4074996165437 63.26179994289823)
Gulkana,20210804,Landsat,4,0.2388375,0.257125,0.2894375,0.28831,0.3090725,0.37323,0.3552725,1.1663575,-0.126447276,POINT (-145.40877330701662 63.26072009073006)
Gulkana,20210804,Landsat,4,0.2674375,0.2839925,0.31669,0.3121525,0.3297525,0.4015825,0.3848075,1.191575,-0.118189824,POINT (-145.40645257191832 63.260602960011866)
Gulkana,20210804,Landsat,4,0.213675,0.22968,0.2633675,0.25729,0.266035,0.31878,0.3061025,1.16864,-0.095186357,POINT (-145.40538356064238 63.26163949740672)
Gulkana,20210804,Landsat,4,0.21648,0.23815,0.27302,0.2682625,0.2801425,0.33374,0.3243075,1.1647625,-0.100072516,POINT (-145.40373791092054 63.26212251660746)
Gulkana,20210804,Landsat,4,0.2280025,0.2535775,0.29315,0.29051,0.3028575,0.3559325,0.3477375,1.1564575,-0.096724993,POINT (-145.40217066143117 63.26301668250861)
Gulkana,20210804,Landsat,4,0.2188725,0.2422475,0.2789875,0.2735975,0.2874575,0.313555,0.299255,1.157585,-0.058337588,POINT (-145.40405938155496 63.26363049950288)
Gulkana,20210804,Landsat,4,0.2245375,0.249535,0.2883925,0.2834425,0.29601,0.341825,0.3306875,1.1547525,-0.084784221,POINT (-145.40261837782072 63.26407021313604)
Gulkana,20210804,Landsat,4,0.2452725,0.2729925,0.3143525,0.3136925,0.3265075,0.3866225,0.3719375,1.17755,-0.103099255,POINT (-145.40176396921743 63.26488119610115)
Gulkana,20210804,Landsat,4,0.232265,0.260645,0.3014,0.2996675,0.30833,0.363935,0.3561525,1.1614075,-0.093990246,POINT (-145.40057053277081 63.26450309723957)
Gulkana,20210804,Landsat,4,0.2263525,0.256685,0.297825,0.2948,0.297495,0.3323375,0.32329,1.1477675,-0.054767619,POINT (-145.39937208042295 63.264216106309675)
Gulkana,20210804,Landsat,4,0.2407625,0.2612225,0.310585,0.314765,0.3098975,0.3663,0.34738,1.155055,-0.08231088,POINT (-145.39914187975512 63.26289148641899)
Gulkana,20210804,Landsat,4,0.21109,0.2425225,0.286935,0.28303,0.2949375,0.33704,0.3349775,1.1521125,-0.080299691,POINT (-145.40082798727892 63.261679577089225)
Gulkana,20210804,Landsat,4,0.2127675,0.2387275,0.2790425,0.2777775,0.28776,0.33726,0.329065,1.151205,-0.094462541,POINT (-145.4010949959662 63.26356738253632)
Gulkana,20210804,Landsat,4,0.2710675,0.2909225,0.33319,0.334455,0.33022,0.38632,0.36949,1.130855,-0.07384192,POINT (-145.39682399798403 63.26280427403264)
Gulkana,20210804,Landsat,4,0.2226125,0.2446675,0.2734325,0.2740375,0.274725,0.3080825,0.307945,1.10572,-0.059585737,POINT (-145.39481096937948 63.26301477314969)
Gulkana,20210804,Landsat,4,0.2001175,0.2206325,0.2503875,0.25509,0.2575375,0.288585,0.293425,1.11903,-0.070870963,POINT (-145.39617051734712 63.26338763564322)
Gulkana,20210804,Landsat,4,0.204765,0.2359225,0.2713975,0.2684,0.2783,0.31405,0.3140775,1.141305,-0.072854526,POINT (-145.39791030125318 63.26374921840298)
Gulkana,20210804,Landsat,4,0.2456575,0.26224,0.3130875,0.31207,0.3080825,0.3510375,0.3512025,1.135805,-0.057142857,POINT (-145.39675936256265 63.26459125443438)
Gulkana,20210804,Landsat,4,0.219945,0.2450525,0.2958175,0.2832225,0.2932875,0.3403675,0.3358025,1.1158125,-0.0700268,POINT (-145.39508420025047 63.26430811282778)
Gulkana,20210804,Landsat,4,0.21714,0.2507175,0.2792075,0.2867425,0.291665,0.335995,0.3243625,1.1170225,-0.092307005,POINT (-145.39388755263082 63.264108076173805)
Gulkana,20210804,Landsat,4,0.2401025,0.26851,0.314655,0.3146275,0.3176525,0.37488,0.365805,1.105445,-0.087341469,POINT (-145.39238919526088 63.263749170084296)
Gulkana,20210804,Landsat,4,0.3236475,0.3630275,0.417835,0.389565,0.3907475,0.3271675,0.3168825,1.1167475,0.121700934,POINT (-145.39284426338358 63.264873569316336)
Gulkana,20210804,Landsat,4,0.2291025,0.2535775,0.3068175,0.3081375,0.3068725,0.3672075,0.3608825,1.13058,-0.089596083,POINT (-145.39150599202327 63.26597772009383)
Gulkana,20210804,Landsat,4,0.2193675,0.24343,0.2839925,0.28501,0.2890525,0.347655,0.33814,1.1444675,-0.100788019,POINT (-145.3935864987781 63.26579911772547)
Gulkana,20210804,Landsat,4,0.2321,0.25817,0.2995025,0.2980725,0.302445,0.3521375,0.3426775,1.1587675,-0.080773126,POINT (-145.395346238783 63.26580341421054)
Gulkana,20210804,Landsat,4,0.232595,0.262625,0.30173,0.30228,0.30987,0.3563175,0.3497175,1.1716925,-0.082953738,POINT (-145.39772934523947 63.26576806887911)
Gulkana,20210804,Landsat,4,0.228635,0.2580875,0.300575,0.3013725,0.309925,0.3628625,0.353155,1.1780175,-0.09388601,POINT (-145.3997735912908 63.265620059055514)
Gulkana,20210804,Landsat,4,0.2573725,0.286,0.33528,0.337645,0.34925,0.407825,0.390335,1.1928125,-0.097624158,POINT (-145.4002539204879 63.266293902797194)
Gulkana,20210804,Landsat,4,0.2425225,0.271755,0.3169925,0.319,0.3375625,0.4146725,0.39567,1.17183,-0.133503721,POINT (-145.40306208654366 63.266061154335496)
Gulkana,20210804,Landsat,4,0.24552,0.2704075,0.31163,0.3123175,0.327855,0.39754,0.3796925,1.1854425,-0.121141616,POINT (-145.4027256567617 63.26528011801719)
Gulkana,20210804,Landsat,4,0.194755,0.2300925,0.2908675,0.289135,0.3281575,0.393415,0.370755,1.1528275,-0.149861351,POINT (-145.40561725190042 63.26478398677855)
Gulkana,20210804,Landsat,4,0.245245,0.2635875,0.29601,0.2900425,0.3074775,0.3751275,0.3636325,1.162425,-0.117885679,POINT (-145.40381863356143 63.2642352969882)
Gulkana,20210804,Landsat,4,0.2550075,0.28303,0.335885,0.344905,0.3508175,0.40117,0.3821675,1.211375,-0.088575479,POINT (-145.35622445443624 63.264095644718644)
Gulkana,20210804,Landsat,4,0.277145,0.32637,0.3994375,0.39875,0.4029025,0.5006925,0.48048,1.2129425,-0.112489307,POINT (-145.35756541206814 63.26455452487017)
Gulkana,20210804,Landsat,4,0.2509925,0.28512,0.3406425,0.3422375,0.358545,0.41855,0.4000425,1.22276,-0.102618901,POINT (-145.35765356124963 63.263003622044224)
Gulkana,20210804,Landsat,4,0.24618,0.2775025,0.3281575,0.32824,0.3392125,0.4036725,0.38632,1.21528,-0.103186532,POINT (-145.35950446123033 63.26314812818077)
Gulkana,20210804,Landsat,4,0.2625975,0.296065,0.3539525,0.355245,0.3623675,0.434885,0.4189075,1.192455,-0.102597176,POINT (-145.3587728847462 63.2615877777823)
Gulkana,20210804,Landsat,4,0.24167,0.2726075,0.324665,0.321805,0.3365725,0.4219875,0.41811,1.202905,-0.130345107,POINT (-145.36202601337268 63.261107934969836)
Gulkana,20210804,Landsat,4,0.244365,0.2714525,0.3189175,0.31317,0.327635,0.3972375,0.3875025,1.1961675,-0.1093618,POINT (-145.36080559237132 63.26045341465748)
Gulkana,20210804,Landsat,4,0.2550075,0.2869625,0.337975,0.334455,0.336325,0.39633,0.3841475,1.17205,-0.079469703,POINT (-145.3648742739314 63.261017507038034)
Gulkana,20210804,Landsat,4,0.229405,0.2657325,0.3220525,0.321365,0.330605,0.398255,0.38665,1.20219,-0.105791624,POINT (-145.36143515066212 63.26285012320778)
Gulkana,20210804,Landsat,4,0.2883925,0.326425,0.3815625,0.380655,0.386265,0.471515,0.4513575,1.2076075,-0.105444699,POINT (-145.35905485238177 63.2643253615811)
Gulkana,20210804,Landsat,4,0.2240425,0.25883,0.3437225,0.381865,0.3976225,0.4473975,0.40425,1.17975,-0.131048387,POINT (-145.35777848385845 63.265616229010114)
Gulkana,20210804,Landsat,4,0.25652,0.285285,0.3427875,0.345455,0.34221,0.37488,0.3668775,1.205215,-0.044717784,POINT (-145.35537674638564 63.26457852888672)
Gulkana,20210804,Landsat,4,0.2570975,0.2876775,0.337095,0.3358025,0.34177,0.3981725,0.3858525,1.1809325,-0.083068407,POINT (-145.35540056219887 63.263199318966215)
Gulkana,20210804,Landsat,4,0.2357025,0.2726075,0.3276075,0.326315,0.3432,0.4057075,0.39061,1.2286175,-0.106502663,POINT (-145.35783436421397 63.263670815885725)
Gulkana,20210804,Landsat,4,0.2272325,0.259985,0.310695,0.307395,0.3226575,0.3648975,0.3537875,1.1865975,-0.080229576,POINT (-145.3621385654908 63.25938472461774)
Gulkana,20210804,Landsat,4,0.205315,0.236335,0.3029675,0.30492,0.3027475,0.3468025,0.3343725,1.14983,-0.067462333,POINT (-145.3619171091433 63.258694509323526)
Gulkana,20210804,Landsat,4,0.223135,0.25311,0.2962575,0.292435,0.3105025,0.3360225,0.317735,1.1884125,-0.062891441,POINT (-145.36380576911412 63.25886717948881)
Gulkana,20210804,Landsat,4,0.2219525,0.2500575,0.29326,0.2899875,0.2922425,0.324555,0.324665,1.1769725,-0.050654322,POINT (-145.36500682797836 63.25935060417259)
Gulkana,20210804,Landsat,4,0.24156,0.2679875,0.3100625,0.3074225,0.3076425,0.3597275,0.3491675,1.16512,-0.074150107,POINT (-145.3664948636253 63.259367685505204)
Gulkana,20210804,Landsat,4,0.2465375,0.27709,0.3201825,0.3199075,0.33858,0.380325,0.36575,1.19207,-0.085855612,POINT (-145.36502651822434 63.258344488699976)
Gulkana,20210804,Landsat,4,0.1870275,0.2295425,0.298925,0.3007675,0.31174,0.3673175,0.3582975,1.18833,-0.102654064,POINT (-145.3640456482468 63.25725978900758)
Gulkana,20210804,Landsat,4,0.2160675,0.2471975,0.2976325,0.2986225,0.306955,0.3697375,0.365475,1.1682825,-0.108043514,POINT (-145.36393176115854 63.25598378005843)
Gulkana,20210804,Landsat,4,0.230285,0.2585,0.30261,0.302225,0.3163325,0.3468025,0.3269475,1.2023,-0.068049968,POINT (-145.36555490600597 63.25558311634562)
Gulkana,20210804,Landsat,4,0.24255,0.2656225,0.3045625,0.30404,0.314105,0.3484525,0.338085,1.2079925,-0.06721132,POINT (-145.3680212021891 63.25541014379584)
Gulkana,20210804,Landsat,4,0.223795,0.2511575,0.29744,0.2981,0.3069825,0.341495,0.332145,1.1784575,-0.068950676,POINT (-145.36955128521632 63.25599793665307)
Gulkana,20210804,Landsat,4,0.248545,0.2797025,0.3298075,0.33022,0.34914,0.4013075,0.3866775,1.2037575,-0.097795832,POINT (-145.36582642305936 63.25736410383041)
Gulkana,20210804,Landsat,4,0.242715,0.276375,0.32043,0.3183675,0.3370675,0.3920125,0.37873,1.194545,-0.100474775,POINT (-145.36681467806056 63.25766057477005)
Gulkana,20210804,Landsat,4,0.2337225,0.2623775,0.30536,0.3060475,0.3135275,0.363275,0.3569775,1.17029,-0.086616764,POINT (-145.36920990107404 63.25809056913174)
Gulkana,20210804,Landsat,4,0.234135,0.26994,0.3146825,0.316415,0.32373,0.3532375,0.34419,1.144715,-0.057723979,POINT (-145.37090878975377 63.25832806037771)
Gulkana,20210804,Landsat,4,0.2885575,0.313115,0.3558775,0.3575825,0.34683,0.3672075,0.36069,1.14499,-0.015668974,POINT (-145.36920076008084 63.25891230908192)
Gulkana,20210804,Landsat,4,0.2375725,0.279345,0.3081375,0.3123725,0.3229875,0.364815,0.352275,1.13916,-0.08422214,POINT (-145.3675011823182 63.2593456836347)
Gulkana,20210804,Landsat,4,0.2376275,0.263505,0.31262,0.31031,0.3149575,0.3696,0.3562625,1.18426,-0.083521445,POINT (-145.36742812198358 63.25800305796944)
Gulkana,20210804,Landsat,4,0.232155,0.2574275,0.3015925,0.299695,0.2990625,0.33671,0.32637,1.180355,-0.055017018,POINT (-145.36523075505679 63.25868228130746)
Gulkana,20210804,Landsat,4,0.2150775,0.2526425,0.3135,0.31405,0.3248025,0.385055,0.37444,1.1869825,-0.102432879,POINT (-145.36367290924045 63.257926399884106)
Gulkana,20210804,Landsat,4,0.23518,0.2662825,0.3119875,0.3067625,0.32285,0.3644575,0.35167,1.196195,-0.077567282,POINT (-145.36308964983067 63.259680793442406)
Gulkana,20210804,Landsat,4,0.225005,0.2607275,0.2945525,0.28633,0.3051675,0.34419,0.339075,1.171445,-0.077711284,POINT (-145.36516912961207 63.25977177695192)
Gulkana,20210804,Landsat,4,0.25003,0.27929,0.329175,0.3234825,0.3362975,0.3988875,0.386925,1.1874775,-0.095750708,POINT (-145.36353928721928 63.26094388985368)
Gulkana,20210804,Landsat,4,0.2366375,0.2744225,0.311025,0.299805,0.312455,0.36696,0.3530725,1.14323,-0.082501825,POINT (-145.36489113825382 63.26139550310233)
Gulkana,20210804,Landsat,4,0.240955,0.26708,0.307835,0.30349,0.304425,0.3433375,0.336215,1.1574475,-0.054520883,POINT (-145.36621550720483 63.25969992698007)
Gulkana,20210804,Landsat,4,0.2299275,0.257345,0.306735,0.30305,0.315865,0.383955,0.369325,1.198175,-0.111801242,POINT (-145.3617657544604 63.260051330099614)
Gulkana,20210804,Landsat,4,0.254815,0.2910325,0.3394325,0.338085,0.35123,0.411125,0.4007575,1.208405,-0.095518998,POINT (-145.36094282144066 63.26143396552171)
Gulkana,20210804,Landsat,4,0.2303675,0.2605625,0.31086,0.3086875,0.3128675,0.37015,0.3606075,1.162755,-0.087061864,POINT (-145.35982175496108 63.260196671201)
Gulkana,20210804,Landsat,4,0.28006,0.3073675,0.373835,0.388685,0.3529075,0.37345,0.367125,1.153405,0.000515198,POINT (-145.3608718358687 63.25940369064813)
Gulkana,20210804,Landsat,4,0.23595,0.2692525,0.3188075,0.31614,0.3190825,0.3521375,0.3385525,1.1738925,-0.049676203,POINT (-145.3628364927147 63.25823545860874)
Gulkana,20210804,Landsat,4,0.2409825,0.27016,0.3116025,0.30789,0.3152325,0.35068,0.3408075,1.162315,-0.059004277,POINT (-145.37106643880958 63.25551056393741)
Gulkana,20210804,Landsat,4,0.22979,0.25839,0.2930675,0.2927925,0.2995025,0.342265,0.33011,1.1494175,-0.077435831,POINT (-145.37239163442095 63.256662515670754)
Gulkana,20210804,Landsat,4,0.261195,0.31152,0.3375625,0.33187,0.34386,0.3669875,0.3503775,1.1690525,-0.041764247,POINT (-145.37040637788596 63.25717340125961)
