site_name,image_date,image_product,class,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDSI,geometry
Gulkana,20210615,Sentinel-2_SR,1,0.8621,0.9016,0.9016,0.8744,0.8883,0.818,0.754,0.71,0.6716,0.6808,0.0144,0.0125,0.968558952,POINT (-145.47366562224445 63.280599979374344)
Gulkana,20210615,Sentinel-2_SR,1,0.8459,0.884,0.8856,0.8552,0.8797,0.8067,0.7456,0.6984,0.6638,0.6673,0.0145,0.0102,0.967781358,POINT (-145.47168024143377 63.28067260377614)
Gulkana,20210615,Sentinel-2_SR,1,0.8694,0.904,0.904,0.8712,0.8952,0.8218,0.7605,0.7176,0.6783,0.6907,0.0175,0.0132,0.962018448,POINT (-145.48023671963514 63.27860419521003)
Gulkana,20210615,Sentinel-2_SR,1,0.8808,0.9192,0.916,0.8864,0.9035,0.8313,0.7605,0.7212,0.673,0.6762,0.015,0.011,0.967776584,POINT (-145.47315685140566 63.27838761619288)
Gulkana,20210615,Sentinel-2_SR,1,0.7739,0.776,0.7892,0.7592,0.7666,0.7191,0.6582,0.6299,0.5882,0.6267,0.0145,0.0099,0.963916884,POINT (-145.4729828225808 63.28364777095106)
Gulkana,20210615,Sentinel-2_SR,1,0.7304,0.8344,0.8408,0.8192,0.759,0.7037,0.6279,0.6753,0.5933,0.6252,0.0132,0.0108,0.969086651,POINT (-145.47400709198257 63.28418848571602)
Gulkana,20210615,Sentinel-2_SR,1,0.8979,0.9584,0.9768,0.9568,0.9969,0.9149,0.8465,0.7968,0.7609,0.7564,0.015,0.0129,0.969751966,POINT (-145.47594494295845 63.2826757735093)
Gulkana,20210615,Sentinel-2_SR,1,0.8617,0.9096,0.9128,0.8848,0.9065,0.8277,0.7642,0.7163,0.6814,0.685,0.0139,0.0116,0.970001079,POINT (-145.47741996057604 63.281715710436984)
Gulkana,20210615,Sentinel-2_SR,1,0.8486,0.8792,0.888,0.8504,0.871,0.7976,0.7334,0.6879,0.6545,0.6597,0.0141,0.0112,0.968739608,POINT (-145.47933864884862 63.28173620459399)
Gulkana,20210615,Sentinel-2_SR,1,0.8678,0.908,0.9064,0.8808,0.9018,0.8275,0.7579,0.7167,0.6757,0.68,0.0149,0.0124,0.967654401,POINT (-145.48131776793215 63.2817851981138)
Gulkana,20210615,Sentinel-2_SR,1,0.8796,0.9272,0.9296,0.8992,0.9217,0.8451,0.774,0.7324,0.6923,0.6924,0.0165,0.0126,0.965119966,POINT (-145.48354885857464 63.28175320364067)
Gulkana,20210615,Sentinel-2_SR,1,0.9025,0.9656,0.972,0.9392,0.9505,0.8744,0.7979,0.7653,0.7138,0.7125,0.0182,0.0151,0.96323975,POINT (-145.4852950300015 63.28152085237695)
Gulkana,20210615,Sentinel-2_SR,1,0.5123,0.5992,0.5952,0.5616,0.5933,0.5344,0.501,0.462,0.4483,0.4247,0.0139,0.0117,0.95435889,POINT (-145.4874773402304 63.281237349441554)
Gulkana,20210615,Sentinel-2_SR,1,0.7545,0.8552,0.8584,0.8328,0.8603,0.7839,0.7242,0.6796,0.6422,0.6376,0.0166,0.0131,0.962057143,POINT (-145.48768404644838 63.28202021019802)
Gulkana,20210615,Sentinel-2_SR,1,0.8866,0.9408,0.9456,0.9152,0.9358,0.8556,0.7891,0.7412,0.7028,0.6992,0.0166,0.0151,0.965495739,POINT (-145.48632237774353 63.2820057483415)
Gulkana,20210615,Sentinel-2_SR,1,0.8925,0.9344,0.9408,0.908,0.9331,0.8583,0.7836,0.7396,0.6976,0.7031,0.0169,0.0144,0.964707111,POINT (-145.48511861576736 63.282522690813636)
Gulkana,20210615,Sentinel-2_SR,1,0.8927,0.932,0.94,0.9104,0.934,0.8571,0.7882,0.7436,0.7034,0.7095,0.0166,0.0133,0.965293749,POINT (-145.48338409140553 63.282532116654075)
Gulkana,20210615,Sentinel-2_SR,1,0.8988,0.9632,0.9648,0.9408,0.9617,0.8799,0.808,0.7716,0.7184,0.7177,0.0157,0.0126,0.967975523,POINT (-145.48231576486842 63.28282742997918)
Gulkana,20210615,Sentinel-2_SR,1,0.9,0.9616,0.9744,0.944,0.9743,0.8883,0.8165,0.7676,0.7284,0.7203,0.0164,0.0139,0.966895438,POINT (-145.4804588969918 63.282807635939164)
Gulkana,20210615,Sentinel-2_SR,1,0.8933,0.9568,0.9632,0.9392,0.9551,0.8804,0.8047,0.7684,0.7238,0.723,0.0152,0.0127,0.968928863,POINT (-145.47829696042976 63.28270091636087)
Gulkana,20210615,Sentinel-2_SR,1,0.8824,0.9232,0.94,0.916,0.9424,0.8665,0.7982,0.7496,0.7157,0.7238,0.0142,0.0121,0.970236848,POINT (-145.4775749737412 63.283473870736344)
Gulkana,20210615,Sentinel-2_SR,1,0.8681,0.916,0.9192,0.8928,0.9147,0.8401,0.7721,0.7264,0.6855,0.6936,0.0134,0.0126,0.971263135,POINT (-145.47716685007273 63.28416653393793)
Gulkana,20210615,Sentinel-2_SR,1,0.8579,0.9096,0.9128,0.8896,0.9046,0.8284,0.7611,0.7168,0.6797,0.6797,0.0136,0.0093,0.970639033,POINT (-145.47651551850214 63.28477295248501)
Gulkana,20210615,Sentinel-2_SR,1,0.8617,0.916,0.9216,0.892,0.8985,0.8282,0.7599,0.7176,0.6739,0.6786,0.0152,0.0109,0.967549103,POINT (-145.47855820861432 63.28479478149958)
Gulkana,20210615,Sentinel-2_SR,1,0.8679,0.9176,0.9192,0.888,0.905,0.8314,0.7635,0.7264,0.678,0.6807,0.0145,0.014,0.968940773,POINT (-145.48084996788512 63.28479135629502)
Gulkana,20210615,Sentinel-2_SR,1,0.8738,0.9232,0.9248,0.8968,0.919,0.8373,0.7723,0.7256,0.6863,0.6887,0.0159,0.0132,0.966195386,POINT (-145.48277472102524 63.284700343336674)
Gulkana,20210615,Sentinel-2_SR,1,0.8885,0.9344,0.9392,0.9072,0.9309,0.8487,0.7797,0.7323,0.6958,0.7003,0.0161,0.0136,0.966293311,POINT (-145.48507817025455 63.284473927107705)
Gulkana,20210615,Sentinel-2_SR,1,0.905,0.9552,0.9592,0.928,0.9491,0.8687,0.8005,0.7496,0.7123,0.7154,0.0175,0.0156,0.964165046,POINT (-145.48719150714294 63.28432909807004)
Gulkana,20210615,Sentinel-2_SR,1,0.7689,0.8632,0.8544,0.82,0.8309,0.7623,0.6989,0.6728,0.6291,0.6349,0.0171,0.0146,0.960757315,POINT (-145.48997550805413 63.28438651428915)
Gulkana,20210615,Sentinel-2_SR,1,0.6952,0.748,0.774,0.7648,0.7884,0.7276,0.6743,0.6364,0.6008,0.605,0.0168,0.0155,0.957511381,POINT (-145.48892549217152 63.28314862074186)
Gulkana,20210615,Sentinel-2_SR,1,0.8969,0.9528,0.9504,0.9216,0.943,0.8612,0.7933,0.7428,0.7011,0.7048,0.0175,0.0149,0.96383924,POINT (-145.48705691696102 63.28335183621046)
Gulkana,20210615,Sentinel-2_SR,1,0.8944,0.9512,0.9568,0.9304,0.9474,0.8709,0.7987,0.7552,0.7084,0.7095,0.0174,0.0154,0.964278382,POINT (-145.4857999819378 63.283700934342036)
Gulkana,20210615,Sentinel-2_SR,1,0.8892,0.936,0.9432,0.9128,0.9347,0.8613,0.7865,0.7416,0.7004,0.7036,0.0161,0.0136,0.966433858,POINT (-145.48400348931477 63.28370970962996)
Gulkana,20210615,Sentinel-2_SR,1,0.8863,0.9232,0.9336,0.8976,0.9152,0.8394,0.7701,0.7341,0.6853,0.7033,0.0146,0.0135,0.969204809,POINT (-145.4820744109805 63.28388433547429)
Gulkana,20210615,Sentinel-2_SR,1,0.8658,0.9176,0.924,0.8944,0.9144,0.8412,0.7669,0.7246,0.6819,0.6819,0.0143,0.0133,0.969519343,POINT (-145.47952632759413 63.284052330305485)
Gulkana,20210615,Sentinel-2_SR,1,0.9075,0.9752,0.984,0.9608,0.9791,0.8988,0.8246,0.7781,0.7354,0.7355,0.0149,0.0128,0.970167184,POINT (-145.47944362192487 63.283270779843626)
Gulkana,20210615,Sentinel-2_SR,1,0.8971,0.9584,0.9704,0.932,0.9573,0.8787,0.8063,0.7572,0.7175,0.7138,0.0163,0.0131,0.966960576,POINT (-145.4827241415224 63.28330575644334)
Gulkana,20210615,Sentinel-2_SR,1,0.8939,0.9496,0.952,0.9208,0.937,0.8624,0.7907,0.7408,0.6995,0.7075,0.0171,0.0148,0.964709524,POINT (-145.48527360296075 63.28310983876698)
Gulkana,20210615,Sentinel-2_SR,1,0.8622,0.9392,0.9376,0.9024,0.9345,0.8605,0.7888,0.7316,0.698,0.6805,0.0175,0.0153,0.963354623,POINT (-145.4873999770097 63.2827142176306)
Gulkana,20210615,Sentinel-2_SR,1,0.7335,0.8712,0.8944,0.8832,0.8997,0.8395,0.7695,0.7303,0.6865,0.6706,0.0152,0.0135,0.966578716,POINT (-145.4703963268895 63.28454009852081)
Gulkana,20210615,Sentinel-2_SR,1,0.591,0.8576,0.8816,0.8616,0.8733,0.8043,0.7345,0.7105,0.659,0.5999,0.0135,0.0125,0.969835773,POINT (-145.46799241668174 63.28549010595337)
Gulkana,20210615,Sentinel-2_SR,1,0.8041,0.8384,0.852,0.8264,0.8245,0.7615,0.7065,0.6863,0.6339,0.6612,0.0169,0.0145,0.961100242,POINT (-145.46841962391343 63.286777228262736)
Gulkana,20210615,Sentinel-2_SR,1,0.8358,0.9008,0.9008,0.8872,0.9047,0.8301,0.7687,0.7348,0.6898,0.6841,0.0156,0.0113,0.965953732,POINT (-145.46911961615092 63.28759330205217)
Gulkana,20210615,Sentinel-2_SR,1,0.8057,0.8856,0.8968,0.88,0.9062,0.8281,0.77,0.724,0.6852,0.6775,0.0146,0.0126,0.967961378,POINT (-145.47055240132775 63.28627039945192)
Gulkana,20210615,Sentinel-2_SR,1,0.8261,0.8688,0.8744,0.8456,0.864,0.7949,0.7264,0.6821,0.6483,0.6468,0.0141,0.0106,0.968261114,POINT (-145.47165921885056 63.28759268572147)
Gulkana,20210615,Sentinel-2_SR,1,0.8187,0.8624,0.8704,0.84,0.8487,0.7902,0.7176,0.6837,0.6446,0.6521,0.0128,0.0114,0.971014493,POINT (-145.47337340465592 63.28680251358093)
Gulkana,20210615,Sentinel-2_SR,1,0.7765,0.8456,0.852,0.8344,0.8511,0.7869,0.7236,0.6885,0.6451,0.6445,0.0142,0.0112,0.967213115,POINT (-145.47293123690878 63.285794057890804)
Gulkana,20210615,Sentinel-2_SR,1,0.8019,0.84,0.848,0.8172,0.8336,0.7663,0.7025,0.6681,0.6284,0.6258,0.0122,0.0111,0.971634504,POINT (-145.4745480448935 63.28567197330976)
Gulkana,20210615,Sentinel-2_SR,1,0.8611,0.8992,0.904,0.8712,0.8963,0.8282,0.7534,0.7029,0.6676,0.6778,0.0147,0.012,0.967998258,POINT (-145.4751037715546 63.286876806114876)
Gulkana,20210615,Sentinel-2_SR,1,0.8675,0.9088,0.9112,0.876,0.886,0.8201,0.7473,0.7076,0.6646,0.6746,0.0154,0.012,0.966760199,POINT (-145.47716865773984 63.28648067646788)
Gulkana,20210615,Sentinel-2_SR,1,0.8553,0.9152,0.9072,0.8792,0.8943,0.8251,0.7513,0.7128,0.6695,0.673,0.0143,0.0119,0.968963646,POINT (-145.47739404850978 63.28573029844013)
Gulkana,20210615,Sentinel-2_SR,1,0.8798,0.9352,0.9352,0.904,0.9211,0.852,0.7763,0.7329,0.6931,0.6916,0.015,0.0128,0.968427699,POINT (-145.48048473885774 63.28584693846587)
Gulkana,20210615,Sentinel-2_SR,1,0.8793,0.9344,0.9368,0.9032,0.917,0.8437,0.775,0.7323,0.6867,0.686,0.0148,0.0115,0.968894493,POINT (-145.48277511740636 63.28587134785755)
Gulkana,20210615,Sentinel-2_SR,1,0.8812,0.9368,0.9368,0.9072,0.9262,0.8483,0.7752,0.7328,0.6931,0.6898,0.0154,0.0141,0.967653854,POINT (-145.4852614414517 63.285702637220005)
Gulkana,20210615,Sentinel-2_SR,1,0.8846,0.9368,0.9344,0.9,0.9098,0.8378,0.7675,0.7231,0.6814,0.6847,0.0162,0.0137,0.965916263,POINT (-145.48751472895694 63.285252600431285)
Gulkana,20210615,Sentinel-2_SR,1,0.8541,0.8832,0.8704,0.8432,0.8521,0.7915,0.7216,0.6858,0.6465,0.6647,0.0168,0.0143,0.962128043,POINT (-145.4904612115258 63.28575782567734)
Gulkana,20210615,Sentinel-2_SR,1,0.9039,0.956,0.9504,0.9192,0.9369,0.8605,0.7856,0.7416,0.6997,0.6984,0.0175,0.0145,0.96383924,POINT (-145.48882550192795 63.286242341723685)
Gulkana,20210615,Sentinel-2_SR,1,0.8885,0.9368,0.9456,0.9088,0.9234,0.8494,0.776,0.7352,0.6855,0.6901,0.0162,0.0127,0.966313163,POINT (-145.48646003643128 63.28646816057992)
Gulkana,20210615,Sentinel-2_SR,1,0.8831,0.9336,0.9344,0.9016,0.924,0.8465,0.7751,0.7308,0.6861,0.6898,0.0157,0.0124,0.966950847,POINT (-145.48440551729533 63.286669367575804)
Gulkana,20210615,Sentinel-2_SR,1,0.8861,0.9368,0.9424,0.9096,0.9283,0.8489,0.7813,0.736,0.697,0.7,0.0148,0.0111,0.969076473,POINT (-145.48204144837766 63.28686724749641)
Gulkana,20210615,Sentinel-2_SR,1,0.8962,0.952,0.9648,0.9304,0.9534,0.8734,0.8026,0.752,0.7114,0.7157,0.0147,0.0131,0.969984686,POINT (-145.48037296716825 63.2867936994534)
Gulkana,20210615,Sentinel-2_SR,1,0.8999,0.9528,0.9608,0.9264,0.9524,0.875,0.8014,0.7524,0.7114,0.7254,0.0155,0.0121,0.968247465,POINT (-145.47863818540205 63.286803066806876)
Gulkana,20210615,Sentinel-2_SR,1,0.8726,0.9176,0.9232,0.8904,0.9081,0.8351,0.764,0.7191,0.6833,0.6862,0.0153,0.0137,0.967394779,POINT (-145.47674871821346 63.28739626031043)
Gulkana,20210615,Sentinel-2_SR,1,0.8789,0.952,0.9568,0.9248,0.9407,0.8704,0.7957,0.7495,0.7078,0.7061,0.0155,0.0102,0.968116836,POINT (-145.47442435552577 63.288012654415816)
Gulkana,20210615,Sentinel-2_SR,1,0.8818,0.944,0.9496,0.9224,0.9456,0.8646,0.7909,0.7477,0.7052,0.7038,0.0148,0.0095,0.969307341,POINT (-145.47782628100663 63.28810480139934)
Gulkana,20210615,Sentinel-2_SR,1,0.8807,0.9256,0.9416,0.9064,0.9276,0.8533,0.7811,0.7326,0.6916,0.6941,0.0148,0.0122,0.969050606,POINT (-145.48012123726159 63.288045658040915)
Gulkana,20210615,Sentinel-2_SR,1,0.8832,0.9344,0.9416,0.9072,0.9252,0.8497,0.7775,0.7344,0.6917,0.6924,0.0153,0.0126,0.968021737,POINT (-145.4827286473943 63.2879340435673)
Gulkana,20210615,Sentinel-2_SR,1,0.8777,0.9312,0.9344,0.9032,0.9169,0.8405,0.77,0.7284,0.6877,0.686,0.0153,0.0131,0.967779299,POINT (-145.48508256294775 63.287931210184446)
Gulkana,20210615,Sentinel-2_SR,1,0.868,0.9208,0.9296,0.8888,0.9053,0.8318,0.7613,0.7212,0.6758,0.6714,0.0161,0.0139,0.965951147,POINT (-145.48777228746215 63.287430046042296)
Gulkana,20210615,Sentinel-2_SR,1,0.8957,0.9656,0.9616,0.928,0.9363,0.8587,0.7898,0.7472,0.7019,0.7001,0.0169,0.0139,0.965457333,POINT (-145.48939641725443 63.28716846593614)
Gulkana,20210615,Sentinel-2_SR,1,0.7334,0.7608,0.7592,0.7276,0.7389,0.6886,0.6335,0.6005,0.574,0.5792,0.015,0.011,0.961250323,POINT (-145.4924297735078 63.28720059464325)
Gulkana,20210615,Sentinel-2_SR,1,0.804,0.7928,0.796,0.7736,0.8062,0.7359,0.6893,0.6333,0.6164,0.6279,0.0132,0.0128,0.967375185,POINT (-145.49250265445843 63.28817719645674)
Gulkana,20210615,Sentinel-2_SR,1,0.8462,0.888,0.9,0.8656,0.9144,0.8349,0.7745,0.694,0.6886,0.6647,0.0161,0.0126,0.964850999,POINT (-145.4900176153369 63.288318167501465)
Gulkana,20210615,Sentinel-2_SR,1,0.8778,0.8976,0.9048,0.8808,0.9053,0.8382,0.7698,0.7039,0.6856,0.7309,0.017,0.0132,0.963115643,POINT (-145.48899208743174 63.28897643707948)
Gulkana,20210615,Sentinel-2_SR,1,0.8352,0.928,0.9352,0.8944,0.8965,0.8253,0.764,0.724,0.6807,0.6603,0.0172,0.014,0.963880722,POINT (-145.49071245151546 63.2868757232332)
Gulkana,20210615,Sentinel-2_SR,1,0.8784,0.9016,0.908,0.8768,0.8863,0.8132,0.75,0.7096,0.6644,0.6813,0.016,0.0135,0.965367965,POINT (-145.48805554596612 63.28793490859105)
Gulkana,20210615,Sentinel-2_SR,1,0.8877,0.944,0.9456,0.908,0.924,0.8458,0.7759,0.7346,0.6895,0.6927,0.0162,0.0133,0.966313163,POINT (-145.48598140876868 63.287327383982856)
Gulkana,20210615,Sentinel-2_SR,1,0.9966,0.972,0.9504,0.9,0.9298,0.8496,0.7814,0.726,0.6994,0.7542,0.0155,0.0127,0.96790558,POINT (-145.4657047646309 63.27587972689127)
Gulkana,20210615,Sentinel-2_SR,1,0.9559,0.988,0.9832,0.9472,0.9644,0.8881,0.8171,0.7672,0.7301,0.7405,0.0154,0.0131,0.96915682,POINT (-145.46715690922613 63.27683529106844)
Gulkana,20210615,Sentinel-2_SR,1,0.8736,0.924,0.9224,0.8912,0.9135,0.8397,0.7713,0.7297,0.6849,0.6848,0.0131,0.0109,0.971993586,POINT (-145.46708710511584 63.278150440410016)
Gulkana,20210615,Sentinel-2_SR,1,0.8696,0.9096,0.9152,0.8872,0.907,0.8309,0.7659,0.7232,0.6835,0.6921,0.0133,0.01,0.971351642,POINT (-145.46552509128966 63.279261537064684)
Gulkana,20210615,Sentinel-2_SR,1,0.8634,0.9264,0.932,0.9056,0.9247,0.8529,0.7833,0.7431,0.7019,0.6985,0.0136,0.0114,0.971235195,POINT (-145.4655586304999 63.28020182744831)
Gulkana,20210615,Sentinel-2_SR,1,0.849,0.8944,0.9064,0.884,0.9057,0.8353,0.7659,0.7252,0.6871,0.6967,0.0134,0.0108,0.970863231,POINT (-145.4654967308627 63.28136667259739)
Gulkana,20210615,Sentinel-2_SR,1,0.8582,0.9192,0.9384,0.912,0.939,0.8594,0.7903,0.748,0.7091,0.709,0.0144,0.0129,0.9697733,POINT (-145.4660170747859 63.28257538548094)
Gulkana,20210615,Sentinel-2_SR,1,0.8472,0.9144,0.924,0.908,0.9231,0.8489,0.7825,0.7413,0.6992,0.7025,0.0147,0.0106,0.968680089,POINT (-145.466952802929 63.28382616361347)
Gulkana,20210615,Sentinel-2_SR,1,0.839,0.8968,0.9144,0.8864,0.9051,0.8311,0.7591,0.7235,0.6802,0.681,0.0141,0.012,0.969628433,POINT (-145.46588930081404 63.284980226538764)
Gulkana,20210615,Sentinel-2_SR,1,0.8453,0.8976,0.9144,0.8888,0.9079,0.8304,0.7639,0.7219,0.6825,0.6815,0.0153,0.0125,0.967086157,POINT (-145.4647542285378 63.285907927978094)
Gulkana,20210615,Sentinel-2_SR,1,0.8358,0.868,0.8776,0.848,0.8716,0.8021,0.7352,0.6944,0.6562,0.6685,0.0146,0.0119,0.967271912,POINT (-145.4620790809314 63.28595427014517)
Gulkana,20210615,Sentinel-2_SR,1,0.8552,0.9088,0.9232,0.8904,0.9201,0.843,0.7761,0.7263,0.6925,0.7027,0.0144,0.0119,0.969283276,POINT (-145.4603822503308 63.28488322203568)
Gulkana,20210615,Sentinel-2_SR,1,0.8541,0.912,0.9232,0.9072,0.929,0.8536,0.7843,0.7429,0.7022,0.7034,0.0144,0.0137,0.969283276,POINT (-145.45893594655215 63.28381486279515)
Gulkana,20210615,Sentinel-2_SR,1,0.841,0.9032,0.9144,0.8928,0.9122,0.84,0.776,0.736,0.6899,0.6822,0.0149,0.013,0.967932853,POINT (-145.45966783181487 63.282619667283385)
Gulkana,20210615,Sentinel-2_SR,1,0.8591,0.9256,0.9408,0.9088,0.9337,0.8563,0.788,0.7497,0.705,0.7013,0.0135,0.011,0.97170701,POINT (-145.45984349338755 63.28089209469001)
Gulkana,20210615,Sentinel-2_SR,1,0.8584,0.9056,0.9088,0.8824,0.9052,0.8315,0.7694,0.7256,0.6849,0.689,0.0136,0.0119,0.970511709,POINT (-145.46040434830803 63.27977024097196)
Gulkana,20210615,Sentinel-2_SR,1,0.874,0.9232,0.9304,0.8984,0.9168,0.844,0.7765,0.7345,0.695,0.6926,0.014,0.0118,0.970351546,POINT (-145.46097717406607 63.27842293126421)
Gulkana,20210615,Sentinel-2_SR,1,0.917,0.9624,0.9584,0.932,0.9447,0.867,0.8009,0.7568,0.7148,0.7197,0.0158,0.013,0.967563129,POINT (-145.46138305017047 63.2770738161493)
Gulkana,20210615,Sentinel-2_SR,1,0.8811,1.2152,1.192,1.1456,1.1313,1.0345,0.9607,0.94,0.8627,0.6583,0.02,0.0183,0.9669967,POINT (-145.46162400132 63.27568532150875)
Gulkana,20210615,Sentinel-2_SR,1,0.9964,1.0416,1.0392,1.0048,1.0307,0.9495,0.868,0.8156,0.7782,0.7767,0.0168,0.014,0.968181818,POINT (-145.46399591094496 63.276613252811146)
Gulkana,20210615,Sentinel-2_SR,1,0.888,0.9216,0.9256,0.8896,0.9068,0.8375,0.7696,0.73,0.6884,0.6965,0.0135,0.0115,0.971249068,POINT (-145.4639319593498 63.277815673338)
Gulkana,20210615,Sentinel-2_SR,1,0.8817,0.9384,0.9432,0.912,0.9371,0.8575,0.7893,0.746,0.7117,0.7052,0.0136,0.0103,0.971571906,POINT (-145.46344473685232 63.279126320064805)
Gulkana,20210615,Sentinel-2_SR,1,0.8524,0.8976,0.9088,0.884,0.911,0.8361,0.7716,0.732,0.6903,0.6942,0.0136,0.0112,0.970511709,POINT (-145.46244472017761 63.280657014426815)
Gulkana,20210615,Sentinel-2_SR,1,0.853,0.908,0.916,0.8952,0.9123,0.8403,0.7747,0.7388,0.6925,0.7074,0.0145,0.0113,0.96883396,POINT (-145.46247215764828 63.28171003186074)
Gulkana,20210615,Sentinel-2_SR,1,0.8635,0.9232,0.9448,0.9232,0.9512,0.8755,0.8047,0.764,0.7215,0.7262,0.0148,0.0122,0.969153814,POINT (-145.46281144814085 63.28317998342646)
Gulkana,20210615,Sentinel-2_SR,1,0.8456,0.8888,0.908,0.8856,0.9026,0.8271,0.7597,0.7204,0.678,0.6928,0.0144,0.0121,0.968777103,POINT (-145.46291836766494 63.28430905222365)
Gulkana,20210615,Sentinel-2_SR,1,0.8864,0.9696,0.98,0.9528,0.9703,0.8885,0.8215,0.7846,0.7258,0.7236,0.0166,0.0133,0.966686735,POINT (-145.46286779937208 63.28682751654831)
Gulkana,20210615,Sentinel-2_SR,1,0.8737,0.9456,0.9568,0.9344,0.9568,0.8827,0.8135,0.7693,0.727,0.7276,0.0176,0.014,0.963875205,POINT (-145.46622244017414 63.28814197177656)
Gulkana,20210615,Sentinel-2_SR,1,0.8772,0.9384,0.9464,0.9216,0.9444,0.8653,0.7957,0.7491,0.7063,0.7058,0.0158,0.0134,0.967158595,POINT (-145.46088975783124 63.287896480072845)
Gulkana,20210615,Sentinel-2_SR,1,0.8465,0.9144,0.9256,0.9024,0.9117,0.8399,0.7654,0.7315,0.6845,0.6792,0.0163,0.0124,0.965389107,POINT (-145.45963429679415 63.28637902491162)
Gulkana,20210615,Sentinel-2_SR,1,0.8017,0.9024,0.916,0.8904,0.9114,0.8355,0.7674,0.7333,0.685,0.7113,0.0162,0.0158,0.96524351,POINT (-145.4543633435527 63.28654752288125)
Gulkana,20210615,Sentinel-2_SR,1,0.862,0.9264,0.9416,0.9096,0.9228,0.8535,0.7831,0.7412,0.6946,0.6963,0.0134,0.0108,0.971937173,POINT (-145.45232482201047 63.28562305853553)
Gulkana,20210615,Sentinel-2_SR,1,0.8438,0.8952,0.9,0.8784,0.9063,0.8316,0.7642,0.7197,0.6824,0.6847,0.0144,0.0114,0.968503937,POINT (-145.45438649118236 63.28455511962504)
Gulkana,20210615,Sentinel-2_SR,1,0.8275,0.88,0.8936,0.8688,0.8926,0.821,0.7537,0.7132,0.6717,0.677,0.0136,0.0111,0.970017637,POINT (-145.45667229499836 63.28397834434036)
Gulkana,20210615,Sentinel-2_SR,1,0.8396,0.892,0.9016,0.88,0.9062,0.833,0.7646,0.7153,0.6806,0.6898,0.0136,0.0106,0.97027972,POINT (-145.45367657551049 63.282216385161526)
Gulkana,20210615,Sentinel-2_SR,1,0.8284,0.8792,0.8968,0.8744,0.8908,0.8178,0.748,0.6984,0.664,0.6663,0.014,0.0124,0.969257795,POINT (-145.45189278758338 63.28121948174894)
Gulkana,20210615,Sentinel-2_SR,1,0.8072,0.8856,0.908,0.8888,0.9067,0.8333,0.7589,0.7204,0.6732,0.6745,0.0139,0.0119,0.969844886,POINT (-145.45006801954906 63.27943256513325)
Gulkana,20210615,Sentinel-2_SR,1,0.8501,0.9016,0.9144,0.88,0.9071,0.8367,0.7688,0.724,0.6857,0.6792,0.0138,0.0109,0.970265029,POINT (-145.45354089926235 63.28007186723758)
Gulkana,20210615,Sentinel-2_SR,1,0.8162,0.888,0.904,0.8816,0.9032,0.8272,0.7657,0.7216,0.6802,0.6654,0.0126,0.0107,0.972507091,POINT (-145.4568883075997 63.28149926644556)
Gulkana,20210615,Sentinel-2_SR,1,0.8424,0.9072,0.9328,0.9096,0.927,0.8518,0.7773,0.7324,0.6951,0.698,0.0127,0.0105,0.973135907,POINT (-145.45515276179876 63.282721165447015)
Gulkana,20210615,Sentinel-2_SR,1,0.8762,0.9392,0.9552,0.9272,0.9501,0.8728,0.8018,0.7596,0.7131,0.7121,0.014,0.0114,0.971110194,POINT (-145.45696862550503 63.27999624649983)
Gulkana,20210615,Sentinel-2_SR,1,0.8664,0.9272,0.9376,0.9072,0.9281,0.8498,0.7847,0.7392,0.6976,0.6937,0.0144,0.0119,0.969747899,POINT (-145.45311665083767 63.278638563590526)
Gulkana,20210615,Sentinel-2_SR,1,0.8805,0.9344,0.9352,0.9064,0.9241,0.8488,0.7815,0.7408,0.6978,0.7014,0.0149,0.0125,0.968634881,POINT (-145.45755967845773 63.27831077140839)
Gulkana,20210615,Sentinel-2_SR,1,0.8752,0.932,0.9368,0.9072,0.921,0.8486,0.7772,0.7384,0.6964,0.6946,0.0151,0.0121,0.968273978,POINT (-145.45476054442304 63.27756608493226)
Gulkana,20210615,Sentinel-2_SR,1,0.8715,0.9232,0.9192,0.8856,0.9021,0.8279,0.7592,0.7236,0.6787,0.684,0.0139,0.0116,0.970206837,POINT (-145.45053086849387 63.27703137149722)
Gulkana,20210615,Sentinel-2_SR,1,0.846,0.9024,0.9048,0.8776,0.8965,0.8183,0.7486,0.7081,0.6702,0.6705,0.0138,0.0127,0.969954278,POINT (-145.44956857181617 63.2778480416765)
Gulkana,20210615,Sentinel-2_SR,1,0.8805,0.9288,0.9248,0.8936,0.9093,0.832,0.7655,0.734,0.6842,0.6892,0.014,0.0124,0.970174691,POINT (-145.4524110038844 63.276224670711045)
Gulkana,20210615,Sentinel-2_SR,1,0.9041,0.9304,0.9312,0.9032,0.9281,0.8519,0.7871,0.7421,0.7058,0.7165,0.0171,0.0129,0.963935463,POINT (-145.45605848015117 63.276715422189696)
Gulkana,20210615,Sentinel-2_SR,1,0.8752,0.912,0.9176,0.8856,0.9061,0.83,0.7651,0.7276,0.6846,0.6865,0.0151,0.0129,0.967620886,POINT (-145.45910590716045 63.27750036710464)
Gulkana,20210615,Sentinel-2_SR,1,1.0855,1.1688,1.1624,1.1152,1.1372,1.0585,0.9753,0.9344,0.8733,0.8513,0.0212,0.0171,0.964177087,POINT (-145.4584491344079 63.27572618976341)
