geometry,Class,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_B10,NDSI,image_date,site_name
POINT (-145.40118099416225 63.2923758725415),1,0.8437825000000001,0.8691925,0.9021925000000001,0.9572750000000001,0.8235150000000001,0.20655250000000003,0.21001750000000002,1.0080675000000001,0.6274120740116077,20210804,Gulkana
POINT (-145.37806428053645 63.28706060828097),1,1.046815,1.0710975,1.0739575000000001,1.080805,0.8996900000000001,0.20405,0.20985250000000003,1.0030625000000002,0.6806748004217502,20210804,Gulkana
POINT (-145.37241698834558 63.28129699279005),1,1.0305350000000002,1.0466225,1.0351825000000001,1.0360625,0.85877,0.20088750000000002,0.20872500000000002,1.0048225000000002,0.6749577289312094,20210804,Gulkana
POINT (-145.35381319668912 63.28037133447242),2,0.35684000000000005,0.33385000000000004,0.30629500000000004,0.260975,0.21238250000000003,0.18950250000000002,0.1991825,1.0074075,0.2355649231793222,20210804,Gulkana
POINT (-145.34669056734128 63.28156440924398),2,0.76395,0.772915,0.7750325000000001,0.757075,0.6352775,0.20369250000000003,0.20883500000000002,1.0222300000000002,0.5837594830008429,20210804,Gulkana
POINT (-145.35641012519153 63.280850440015854),2,0.6723750000000001,0.6472950000000001,0.651915,0.6341500000000001,0.46403500000000003,0.19228,0.20154750000000002,1.0103775000000002,0.5444654374877842,20210804,Gulkana
POINT (-145.35937038341564 63.27965741913724),2,0.66825,0.6601375,0.6838425,0.6515850000000001,0.5291275000000001,0.1934625,0.203885,1.00848,0.5589618205755126,20210804,Gulkana
POINT (-145.35957695020812 63.278958571576894),2,0.387255,0.37149750000000004,0.37666750000000004,0.3238125,0.2678225,0.1892,0.1996225,1.0099925,0.3312922194683385,20210804,Gulkana
POINT (-145.35804904791885 63.27844009063223),2,0.33019250000000006,0.29746750000000005,0.29823750000000004,0.25742750000000003,0.1994575,0.189145,0.1991275,1.0113675000000002,0.2238334367770694,20210804,Gulkana
POINT (-145.35665234265713 63.27854920236802),2,0.3304675,0.307835,0.292435,0.2505525,0.20677250000000003,0.18953,0.20020000000000002,1.0211575000000002,0.213511354558941,20210804,Gulkana
POINT (-145.3581759565537 63.27914278048325),2,0.29477250000000005,0.2635325,0.26994,0.21551750000000003,0.18078500000000003,0.18793500000000002,0.1997325,1.0113125,0.17909909909909907,20210804,Gulkana
POINT (-145.35034255609088 63.28008139882145),2,0.24939750000000002,0.24252250000000003,0.26059000000000004,0.22145750000000003,0.20163000000000003,0.19217,0.19987000000000002,1.0089475,0.15111758989310017,20210804,Gulkana
POINT (-145.36377359334602 63.27655255033593),2,0.5021775,0.5155700000000001,0.534435,0.514965,0.43436250000000004,0.19857750000000002,0.20520500000000003,1.0249525000000002,0.45818795723128863,20210804,Gulkana
POINT (-145.3591152092358 63.27925377886482),2,0.4298525,0.4075225,0.4075225,0.3528525,0.28501000000000004,0.18900750000000002,0.19987000000000002,1.0096075,0.36631016042780745,20210804,Gulkana
POINT (-145.35202003483968 63.279851032117726),2,0.3917375,0.36531,0.34160500000000005,0.29342500000000005,0.23276000000000002,0.19131750000000003,0.19926500000000003,1.0067750000000002,0.2820062954744827,20210804,Gulkana
POINT (-145.35392289157565 63.27983735102303),2,0.28814500000000004,0.28886,0.2836075,0.2519,0.2146925,0.1908225,0.19987000000000002,1.0121925,0.1955715279387897,20210804,Gulkana
POINT (-145.35922199080306 63.278419499234445),2,0.34969000000000006,0.33646250000000005,0.3243075,0.2784375,0.23584000000000002,0.188815,0.1993475,1.0120275,0.26405487968272684,20210804,Gulkana
POINT (-145.35490722328373 63.28063296245068),2,0.6106925000000001,0.6266700000000001,0.5603400000000001,0.5769225,0.43887250000000005,0.19181250000000002,0.20157500000000003,1.0091675,0.48996380388285615,20210804,Gulkana
POINT (-145.346635941493 63.281207786138395),2,0.7110125,0.71962,0.71896,0.69971,0.5837425,0.20207000000000003,0.20713,1.0226975,0.5612086468410368,20210804,Gulkana
POINT (-145.36496814055954 63.27625068775518),2,0.5184575,0.52151,0.5029475,0.5000600000000001,0.40568000000000004,0.19596500000000003,0.20314250000000003,1.0142550000000001,0.4392288018886483,20210804,Gulkana
POINT (-145.36579555873206 63.27590616216352),2,0.262075,0.24532750000000003,0.2790425,0.23441000000000004,0.206965,0.19382000000000002,0.20119,1.0175,0.18022681011922068,20210804,Gulkana
POINT (-145.36657197141844 63.27567049376647),2,0.6381925,0.642565,0.6409425000000001,0.6336550000000001,0.5132875,0.19852250000000002,0.20449,1.01343,0.5270261416497412,20210804,Gulkana
POINT (-145.3642745430648 63.27640597748337),2,0.40678000000000003,0.40917250000000005,0.4119225,0.37383500000000003,0.32945,0.192555,0.2021525,1.0179125,0.3629043264637642,20210804,Gulkana
POINT (-145.4274627863362 63.28784339382537),3,0.4036175,0.45100000000000007,0.5059725,0.48163500000000004,0.34177,0.207295,0.20974250000000003,1.0167025,0.41874542159848865,20210804,Gulkana
POINT (-145.42920381923696 63.28716966891851),3,0.45210000000000006,0.4879875,0.5362225,0.5074575,0.35585000000000006,0.2052875,0.2086975,1.0093875,0.44629876872867524,20210804,Gulkana
POINT (-145.42667530235843 63.286151867686705),3,0.555555,0.5920200000000001,0.610005,0.5596800000000001,0.34157750000000003,0.2020975,0.209605,1.009525,0.5022857336358403,20210804,Gulkana
POINT (-145.4252787814306 63.28655714701821),3,0.42394000000000004,0.44291500000000006,0.49230500000000005,0.45922250000000003,0.29980500000000004,0.1997875,0.20746,1.0123025,0.42265665355425763,20210804,Gulkana
POINT (-145.4235268894375 63.2874286847462),3,0.22071500000000002,0.2416975,0.32989,0.32667250000000003,0.23672,0.19571750000000002,0.21320750000000002,1.054955,0.2552712813268456,20210804,Gulkana
POINT (-145.42137031001266 63.28665000497102),3,0.2156,0.23663750000000003,0.3168825,0.314765,0.231055,0.182655,0.20955000000000001,1.0229175000000001,0.2687035507844756,20210804,Gulkana
POINT (-145.4213354849396 63.28527612865755),3,0.46873750000000003,0.49753000000000003,0.5303100000000001,0.51249,0.3131975,0.18581750000000002,0.20559000000000002,1.0088650000000001,0.48104911485734037,20210804,Gulkana
POINT (-145.4228355728791 63.28549072373813),3,0.49835500000000005,0.5302275000000001,0.5550325,0.5351225000000001,0.33866250000000003,0.19030000000000002,0.20649750000000003,1.0086725,0.48935542190901377,20210804,Gulkana
POINT (-145.42596745058978 63.285018035710834),3,0.6368175,0.666985,0.685355,0.6329675,0.36357750000000005,0.19404000000000002,0.207515,1.01112,0.5586966039151917,20210804,Gulkana
POINT (-145.42043828225846 63.28409067360715),3,0.3856875,0.41008000000000006,0.46807750000000004,0.47289000000000003,0.31295,0.1784475,0.2030325,1.0082325,0.44797958315610387,20210804,Gulkana
POINT (-145.42342505511226 63.284259870108826),3,0.588115,0.62304,0.648835,0.6123425,0.38687000000000005,0.18328750000000002,0.20416,1.0074625000000001,0.5594699097789086,20210804,Gulkana
POINT (-145.42190551833497 63.283247228431826),3,0.5726875,0.6130575,0.6297775000000001,0.5913050000000001,0.36289000000000005,0.17589000000000002,0.2026475,1.0098825,0.5633682629620781,20210804,Gulkana
POINT (-145.41986161083503 63.28240428216895),3,0.28611000000000003,0.3111625,0.3784,0.39369000000000004,0.30461750000000004,0.1782275,0.203665,1.0102950000000002,0.35961661973222664,20210804,Gulkana
POINT (-145.4248643841908 63.28303871327774),3,0.3431175,0.38934500000000005,0.45364000000000004,0.441155,0.339185,0.174625,0.19833,1.01398,0.4441040007003414,20210804,Gulkana
POINT (-145.4309492137678 63.282502709652256),3,0.5070725,0.5654,0.6269450000000001,0.6137450000000001,0.45955250000000003,0.198495,0.2084225,1.024045,0.5190565031982943,20210804,Gulkana
POINT (-145.4324227484919 63.28201228395184),3,0.54252,0.5816525,0.6352775,0.6110500000000001,0.43092500000000006,0.20520500000000003,0.21070500000000003,1.0178025000000002,0.5116971501488728,20210804,Gulkana
POINT (-145.4294306007732 63.28579125197066),3,0.49227750000000003,0.5419975,0.5818725,0.5702400000000001,0.43293250000000005,0.20223500000000003,0.20784500000000003,1.0092500000000002,0.4841651176656261,20210804,Gulkana
POINT (-145.42694799774353 63.28709079863475),3,0.39677,0.44288750000000005,0.5023975,0.48237750000000007,0.334125,0.20319750000000003,0.20798250000000001,1.0116975000000001,0.4240392859926728,20210804,Gulkana
POINT (-145.4305599525059 63.289663871688845),3,0.5697725,0.60577,0.6213350000000001,0.6105550000000001,0.42281250000000004,0.21309750000000002,0.21725000000000003,1.02696,0.48923969284513724,20210804,Gulkana
POINT (-145.43997521947688 63.276714778754354),3,0.3161125,0.36577750000000003,0.44319000000000003,0.44792000000000004,0.364045,0.20171250000000002,0.2085875,1.0130725,0.3744403223743124,20210804,Gulkana
POINT (-145.4428475045886 63.27396681380985),3,0.5392750000000001,0.5709825000000001,0.6098675,0.6035975,0.49219500000000005,0.21208000000000002,0.21329,1.0271525000000001,0.4839573087088895,20210804,Gulkana
POINT (-145.4411681039168 63.2731410203318),3,0.5116925,0.5332800000000001,0.551925,0.5127375000000001,0.35505250000000005,0.20649750000000003,0.20927500000000002,1.0427725,0.4554552376808441,20210804,Gulkana
POINT (-145.4392652883454 63.272623305325666),3,0.48226750000000007,0.5073475000000001,0.5331425000000001,0.49750250000000007,0.34094500000000005,0.20440750000000002,0.206965,1.0309475000000001,0.4457121551081282,20210804,Gulkana
POINT (-145.4313919040466 63.27475722371462),3,0.41681750000000006,0.45078,0.5178250000000001,0.5005825,0.37229500000000004,0.20418750000000002,0.2082575,1.0139250000000002,0.43439344886688247,20210804,Gulkana
POINT (-145.42997314954852 63.27485028319692),3,0.41654250000000004,0.44594000000000006,0.5115550000000001,0.48779500000000003,0.3640725,0.2025925,0.20735,1.014585,0.4326312141399361,20210804,Gulkana
POINT (-145.42822651269594 63.275265786234314),3,0.3536225,0.38357,0.44871750000000005,0.41904500000000006,0.32353750000000003,0.20110750000000002,0.2083125,1.018655,0.3810410495133305,20210804,Gulkana
POINT (-145.42620624650394 63.27437394186195),3,0.47124000000000005,0.5025625,0.540265,0.51029,0.331705,0.17512000000000003,0.20295000000000002,1.01486,0.5104174675174905,20210804,Gulkana
POINT (-145.42854625545496 63.27382526532278),3,0.392865,0.42517750000000004,0.5042125000000001,0.46444750000000007,0.32804750000000005,0.20407750000000002,0.20968750000000003,1.0264650000000002,0.4237459232800124,20210804,Gulkana
POINT (-145.43358559453017 63.27436212727008),3,0.4360125,0.49544000000000005,0.55891,0.5453525,0.42091500000000004,0.2058375,0.2101,1.01794,0.4616850659858319,20210804,Gulkana
POINT (-145.43591538668565 63.27463616943221),3,0.48045250000000006,0.5487350000000001,0.569415,0.5731,0.43763500000000005,0.20446250000000002,0.20930250000000003,1.0159600000000002,0.4715894957535269,20210804,Gulkana
POINT (-145.4244619169696 63.27464045437756),3,0.25817,0.2923525,0.356455,0.35123000000000004,0.24733500000000003,0.17668750000000003,0.20047500000000001,1.0161250000000002,0.33718471140454936,20210804,Gulkana
POINT (-145.42315178085602 63.27357621073414),3,0.30885250000000003,0.3518625,0.41602000000000006,0.39707250000000005,0.2764575,0.17619250000000003,0.2029775,1.015465,0.40496865567680523,20210804,Gulkana
POINT (-145.4214291343432 63.272644305748486),3,0.20834000000000003,0.24266000000000001,0.322355,0.33005500000000004,0.26169000000000003,0.1780625,0.20330750000000003,1.0240175,0.28834423256580755,20210804,Gulkana
POINT (-145.4265634998185 63.27327163522014),3,0.45859000000000005,0.49876750000000003,0.58333,0.5303925,0.39429500000000006,0.20314250000000003,0.2089725,1.0420850000000002,0.48340851078709046,20210804,Gulkana
POINT (-145.4260477547711 63.27529696268906),3,0.1788875,0.20383,0.280445,0.2907575,0.221925,0.18609250000000002,0.20732250000000002,1.0280600000000002,0.20223990568818148,20210804,Gulkana
POINT (-145.42508118925184 63.273506277167435),3,0.375375,0.41643250000000004,0.46332000000000007,0.45534500000000006,0.31355500000000003,0.18942,0.207295,1.0194525,0.4196157735085945,20210804,Gulkana
POINT (-145.4323095291748 63.273837050236914),3,0.5659500000000001,0.6168525,0.6386050000000001,0.575465,0.40353500000000003,0.2051775,0.2080925,1.033835,0.5136720659648666,20210804,Gulkana
POINT (-145.4304971799512 63.275482985542965),3,0.32243750000000004,0.38225000000000003,0.44481250000000006,0.42798250000000004,0.3311275,0.203995,0.207515,1.0162075000000002,0.3711694146568898,20210804,Gulkana
POINT (-145.43501461230557 63.27535012975727),3,0.381535,0.42517750000000004,0.49208500000000005,0.47833500000000007,0.37529250000000003,0.2028125,0.2082025,1.0138975000000001,0.4162808183940797,20210804,Gulkana
POINT (-145.43699462579295 63.27247367481999),3,0.43895500000000004,0.482845,0.5578375000000001,0.5115275,0.3761725,0.20116250000000002,0.20735,1.040985,0.4699275362318841,20210804,Gulkana
POINT (-145.43619771057024 63.271331125211404),3,0.5138375000000001,0.5747500000000001,0.6361025,0.6207025,0.47896750000000005,0.2023725,0.2115575,1.0390050000000002,0.5172843555264021,20210804,Gulkana
POINT (-145.43782850688913 63.27323977425197),3,0.5345725,0.578215,0.6119575,0.5675450000000001,0.40859500000000004,0.204435,0.20919250000000003,1.0202775000000002,0.49917472294270215,20210804,Gulkana
POINT (-145.43785751796537 63.27439098431503),3,0.44599500000000003,0.48664,0.5117200000000001,0.5077050000000001,0.3597825,0.20143750000000002,0.2058375,1.016895,0.43508271314541314,20210804,Gulkana
POINT (-145.43020851553797 63.2740602638851),3,0.447095,0.48719000000000007,0.5626225,0.5197775,0.38183750000000005,0.20454500000000003,0.2086975,1.0226425000000001,0.4667526974226619,20210804,Gulkana
POINT (-145.4244742779458 63.28565956589859),3,0.5455175000000001,0.57959,0.5952375000000001,0.5594875,0.3487,0.19123500000000002,0.20592000000000002,1.0105700000000002,0.5136892898353089,20210804,Gulkana
POINT (-145.4196469054101 63.28486800525692),3,0.19228,0.2111725,0.2865225,0.29350750000000003,0.23237500000000003,0.17679750000000002,0.2029775,1.0088650000000001,0.23682336182336178,20210804,Gulkana
POINT (-145.4220487420287 63.28415653523942),3,0.5018750000000001,0.534985,0.578875,0.54186,0.315425,0.1845525,0.20721250000000002,1.0078475,0.5165159756492922,20210804,Gulkana
POINT (-145.42481469084092 63.28383980709412),3,0.41995250000000006,0.46194500000000005,0.50743,0.49546750000000006,0.36003,0.17490000000000003,0.20182250000000002,1.0100200000000001,0.48734483314525223,20210804,Gulkana
POINT (-145.42284115344285 63.286423006233846),3,0.2819575,0.3165525,0.38384500000000005,0.37600750000000005,0.278685,0.1839475,0.2068,1.0130725,0.3520608320821427,20210804,Gulkana
POINT (-145.42138322842337 63.282217093962004),3,0.41340750000000004,0.447535,0.49992250000000005,0.49610000000000004,0.35189000000000004,0.17448750000000002,0.2030325,1.0150525000000001,0.48254770836731364,20210804,Gulkana
POINT (-145.40464393423363 63.28677734640643),3,0.43056750000000005,0.46618000000000004,0.5006925000000001,0.48213000000000006,0.32329,0.1947,0.20770750000000002,1.0058125,0.4400284731284851,20210804,Gulkana
POINT (-145.40629519200016 63.28613613037923),3,0.5254150000000001,0.5473600000000001,0.58421,0.5525575,0.34754500000000005,0.1934075,0.20660750000000003,1.0068300000000001,0.5025639212080489,20210804,Gulkana
POINT (-145.4072337973488 63.285470014820476),3,0.48279000000000005,0.5237375000000001,0.542355,0.5165875000000001,0.32906500000000005,0.192005,0.20649750000000003,1.0078475,0.47708208508088684,20210804,Gulkana
POINT (-145.40494173261257 63.28410806127251),3,0.5622925000000001,0.609125,0.6174850000000001,0.5876475000000001,0.36608,0.18884250000000002,0.2083125,1.0190125,0.5315985130111524,20210804,Gulkana
POINT (-145.4037066044048 63.28537979123019),3,0.48980250000000003,0.5231875,0.5570675,0.529595,0.33374000000000004,0.1811425,0.20746,1.0092775,0.5092385635523767,20210804,Gulkana
POINT (-145.40189950287714 63.2861207213361),3,0.28525750000000005,0.31358250000000004,0.3769425,0.3597,0.2506625,0.17762250000000002,0.20308750000000003,1.009085,0.3594168402261232,20210804,Gulkana
POINT (-145.41075636053978 63.285644675662745),3,0.45196250000000004,0.48842750000000007,0.5155150000000001,0.5094650000000001,0.3488375,0.19162,0.20531500000000003,1.0077375000000002,0.4580384226491406,20210804,Gulkana
POINT (-145.40912601517297 63.28659065113441),3,0.43153,0.46004750000000005,0.501985,0.48834500000000003,0.337755,0.1940125,0.2057825,1.0064725,0.4424908135445888,20210804,Gulkana
POINT (-145.40732363895998 63.28724712568078),3,0.41228000000000004,0.43529750000000006,0.5017100000000001,0.47404500000000005,0.3272225,0.1965975,0.20638750000000003,1.006555,0.4369314377978184,20210804,Gulkana
POINT (-145.40848574770936 63.285402392559156),3,0.5919375,0.6358,0.6447925000000001,0.6067875,0.3882725,0.19159250000000003,0.20586500000000002,1.0082600000000002,0.5418557243374761,20210804,Gulkana
POINT (-145.40758458582133 63.28615303183357),3,0.5766475000000001,0.6237275000000001,0.6265325,0.5944125,0.37397250000000004,0.19437000000000001,0.20611250000000003,1.0067475000000001,0.5264480251917858,20210804,Gulkana
POINT (-145.4061211420304 63.2868840305991),3,0.53185,0.56122,0.5939175000000001,0.566115,0.3635225,0.19569000000000003,0.2068,1.0063075000000001,0.5043360150454498,20210804,Gulkana
POINT (-145.40493682965544 63.287391261862375),3,0.49615500000000007,0.537625,0.5647125000000001,0.5515675000000001,0.36498,0.19445250000000003,0.206855,1.00661,0.48772006085633557,20210804,Gulkana
